Link ID	Link reference 	Body size reference	Geographic location	General habitat	Specific habitat	Link methodology	Body size methodology	Taxonomy consumer	Lifestage consumer	Common name(s) consumer	Metabolic category consumer	Type of feeding interaction	Minimum length (m) consumer	Mean length (m) consumer	Maximum length (m) consumer	Minimum mass (g) consumer	Mean mass (g) consumer	Maximum mass (g) consumer	Taxonomy resource	Lifestage - resource	Common name(s) resource	Metabolic category resource	Minimum length (m) resource	Mean length (m) resource	Maximum length (m) resource	Minimum mass (g) resource	Mean mass (g) resource	Maximum mass (g) resource	Consumer/resource body mass ratio	Notes		
16408	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Harpagifer antarcticus	adult	fish	ectotherm vertebrate	predacious	0.06	0.11	-999	-999	-999	-999	Isopoda	adult	Isopoda	Invertebrate	0.003	0.08609	0.12	-999	-999	-999	78.55871893	-999
16409	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Harpagifer antarcticus	adult	fish	ectotherm vertebrate	predacious	0.06	0.11	-999	-999	-999	-999	Euphausia superba	adult	Euphausiacea	Invertebrate	0.0012	0.0571	-999	-999	-999	-999	186.0626713	-999
16410	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Harpagifer antarcticus	adult	fish	ectotherm vertebrate	predacious	0.06	0.11	-999	-999	-999	-999	Gastropoda	adult	Gastropoda	Invertebrate	0.005	0.0852	0.17	-999	-999	-999	2.626943038	-999
16411	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Harpagifer antarcticus	adult	fish	ectotherm vertebrate	predacious	0.06	0.11	-999	-999	-999	-999	Bivalvia	adult	Bivalvia	Invertebrate	0.001	0.03675	0.093	-999	-999	-999	23.78089275	-999
16412	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Harpagifer antarcticus	adult	fish	ectotherm vertebrate	predacious	0.06	0.11	-999	-999	-999	-999	Chiton	adult	Chiton	Invertebrate	0.01	0.05875	0.075	-999	-999	-999	6.956675921	-999
16413	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Harpagifer antarcticus	adult	fish	ectotherm vertebrate	predacious	0.06	0.11	-999	-999	-999	-999	Polychaeta	adult	Polychaeta	Invertebrate	0.0015	0.19	-999	-999	-999	-999	7.629862207	-999
16414	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Harpagifer antarcticus	adult	fish	ectotherm vertebrate	detritivorous	0.06	0.11	-999	-999	-999	-999	Phytodetritus	-999	Phytodetritus	detritus	0	0.0001	-999	-999	-999	-999	1.95129E+15	-999
16415	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Harpagifer antarcticus	adult	fish	ectotherm vertebrate	detritivorous	0.06	0.11	-999	-999	-999	-999	Sediment	-999	Sediment	detritus	0.00004	0.0005	-999	-999	-999	-999	4.37749E+12	-999
16416	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Harpagifer antarcticus	adult	fish	ectotherm vertebrate	predacious	0.06	0.11	-999	-999	-999	-999	Amphipoda	adult	Amphipoda	Invertebrate	0.0002	0.0385	0.12	-999	-999	-999	425.7234247	-999
16417	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Foraminifera	adult	Foraminifera	Invertebrate	0.00007	0.00013	-999	-999	-999	-999	52120329.4	-999
16418	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Copepoda	adult	Copepoda	Invertebrate	0.0039	0.00614	0.00663	-999	-999	-999	14634.0522	-999
16419	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Oithona	adult	Copepoda	Invertebrate	0.0002	0.0005	-999	-999	-999	-999	2835836.383	-999
16420	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Oncaea	adult	Copepoda	Invertebrate	0.0002	0.0005	-999	-999	-999	-999	2835836.383	-999
16421	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Euchaeta antarctica	adult	copepod	Invertebrate	0.006	0.0064	0.007	-999	-999	-999	13413.44194	-999
16422	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Metridia gerlachei	adult	copepod	Invertebrate	0.0039	0.0042	0.0044	-999	-999	-999	32485.88251	-999
16423	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Zooplankton	adult	Zooplankton	Invertebrate	0.00015	0.002	-999	-999	-999	-999	154296.185	-999
16424	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Euphausia superba	adult	Euphausiacea	Invertebrate	0.0012	0.0571	-999	-999	-999	-999	135.3886793	-999
16425	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Limacina helicina 	adult	Pteropoda	Invertebrate	0.0009	0.0015	-999	-999	-999	-999	282310.1775	-999
16426	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Coelenterata	adult	Coelenterata	Invertebrate	0.005	0.065	-999	-999	-999	-999	3.884118753	-999
16427	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Pelegobia longicirrata	adult	Polychaeta	Invertebrate	0.0015	0.0039	0.0066	-999	-999	-999	693841.954	-999
16428	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Eukrohnia hamata	adult	Chaetognatha	Invertebrate	0.015	0.0198	0.027	-999	-999	-999	87.47071882	-999
16429	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Bathylagus antarcticus	adult	myctophid fish	ectotherm vertebrate	predacious	0.031	0.0972	0.116	-999	-999	-999	Sagitta marri	adult	Chaetognatha	Invertebrate	0.009	0.124	0.019	-999	-999	-999	0.715089957	-999
16430	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Copepoda	adult	Copepoda	Invertebrate	0.0039	0.00614	0.00663	-999	-999	-999	1735.371858	-999
16431	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Oithona	adult	Copepoda	Invertebrate	0.0002	0.0005	-999	-999	-999	-999	336286.258	-999
16432	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Oncaea	adult	Copepoda	Invertebrate	0.0002	0.0005	-999	-999	-999	-999	336286.258	-999
16433	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Euchaeta antarctica	adult	copepod	Invertebrate	0.006	0.0064	0.007	-999	-999	-999	1590.626393	-999
16434	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Metridia gerlachei	adult	copepod	Invertebrate	0.0039	0.0042	0.0044	-999	-999	-999	3852.322346	-999
16435	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Notocrangon antarcticus	adult	Decapoda	Invertebrate	0.02	0.023	-999	-999	-999	-999	108.3721462	-999
16436	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Euphausia superba	adult	Euphausiacea	Invertebrate	0.0012	0.0571	-999	-999	-999	-999	16.05499972	-999
16437	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Limacina helicina 	adult	Pteropoda	Invertebrate	0.0009	0.0015	-999	-999	-999	-999	33477.61308	-999
16438	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Coelenterata	adult	Coelenterata	Invertebrate	0.005	0.065	-999	-999	-999	-999	0.460596306	-999
16439	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Pelegobia longicirrata	adult	Polychaeta	Invertebrate	0.0015	0.0039	0.0066	-999	-999	-999	82278.90571	-999
16440	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Eukrohnia hamata	adult	Chaetognatha	Invertebrate	0.015	0.0198	0.027	-999	-999	-999	10.37267202	-999
16441	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Sagitta marri	adult	Chaetognatha	Invertebrate	0.009	0.124	0.019	-999	-999	-999	0.08479859	-999
16442	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Notolepis coatsi	adult	myctophid fish	ectotherm vertebrate	predacious	0.036	0.0424	0.058	-999	-999	-999	Salpa thompsoni	adult	Salp	Invertebrate	0.038	0.049	0.063	-999	-999	-999	22.13779501	-999
16443	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Euchaeta antarctica	adult	copepod	Invertebrate	0.006	0.0064	0.007	-999	-999	-999	12887.88384	-999
16444	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Metridia gerlachei	adult	copepod	Invertebrate	0.0039	0.0042	0.0044	-999	-999	-999	31213.03853	-999
16445	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Zooplankton	adult	Zooplankton	Invertebrate	0.00015	0.002	-999	-999	-999	-999	148250.6368	-999
16446	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Euphausia superba	adult	Euphausiacea	Invertebrate	0.0012	0.0571	-999	-999	-999	-999	130.0839546	-999
16447	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Limacina helicina 	adult	Pteropoda	Invertebrate	0.0009	0.0015	-999	-999	-999	-999	271248.8555	-999
16448	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Coelenterata	adult	Coelenterata	Invertebrate	0.005	0.065	-999	-999	-999	-999	3.731933349	-999
16449	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Pelegobia longicirrata	adult	Polychaeta	Invertebrate	0.0015	0.0039	0.0066	-999	-999	-999	666656.2203	-999
16450	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Eukrohnia hamata	adult	Chaetognatha	Invertebrate	0.015	0.0198	0.027	-999	-999	-999	84.04348923	-999
16451	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Sagitta marri	adult	Chaetognatha	Invertebrate	0.009	0.124	0.019	-999	-999	-999	0.687071696	-999
16452	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Salpa thompsoni	adult	Salp	Invertebrate	0.038	0.049	0.063	-999	-999	-999	179.3691666	-999
16453	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Copepoda	adult	Copepoda	Invertebrate	0.0039	0.00614	0.00663	-999	-999	-999	14060.66881	-999
16454	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Cyllopus lucasii	adult	amphipod	Invertebrate	0.021	0.022	0.027	-999	-999	-999	963.9886679	-999
16455	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.09	0.0957	0.125	-999	-999	-999	Clio pyramitata	adult	Pteropoda	Invertebrate	0.016	0.0179	0.023	-999	-999	-999	1486.511226	-999
16456	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus braueri	adult	myctophid fish	ectotherm vertebrate	predacious	0.085	0.1091	0.137	-999	-999	-999	Euchaeta antarctica	adult	copepod	Invertebrate	0.006	0.0064	0.007	-999	-999	-999	18048.76714	-999
16457	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus opisthopterus	adult	myctophid fish	ectotherm vertebrate	predacious	0.085	0.1091	0.137	-999	-999	-999	Metridia gerlachei	adult	copepod	Invertebrate	0.0039	0.0042	0.0044	-999	-999	-999	43712.13082	-999
16458	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus opisthopterus	adult	myctophid fish	ectotherm vertebrate	predacious	0.085	0.1091	0.137	-999	-999	-999	Zooplankton	adult	Zooplankton	Invertebrate	0.00015	0.002	-999	-999	-999	-999	207616.8016	-999
16459	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus opisthopterus	adult	myctophid fish	ectotherm vertebrate	predacious	0.085	0.1091	0.137	-999	-999	-999	Euphausia superba	adult	Euphausiacea	Invertebrate	0.0012	0.0571	-999	-999	-999	-999	182.1753699	-999
16460	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus opisthopterus	adult	myctophid fish	ectotherm vertebrate	predacious	0.085	0.1091	0.137	-999	-999	-999	Limacina helicina 	adult	Pteropoda	Invertebrate	0.0009	0.0015	-999	-999	-999	-999	379868.9911	-999
16461	Jacob	 Brey & Mintenbeck unpublished	Jacob	 Brey & Mintenbeck unpublished	Antarctica: Eastern Weddell Sea	marine	Shelf	field; gut/stomach analysis	published account	Gymnoscopelus opisthopterus	adult	myctophid fish	ectotherm vertebrate	predacious	0.085	0.1091	0.137	-999	-999	-999	Coelenterata	adult	Coelenterata	Invertebrate	0.005	0.065	-999	-999	-999	-999	5.226365853	-999
